id,person_name,nine_box_category,adjusted,reviewed,label,feedback_len,num_of_sent,performance_class,potential_class,feedback_clean,data_type
10105,Toby Harvey,"Category 9: 'Star' (High performance, High potential)",TRUE,TRUE,8,245,4,2,2,toby harvey strives to be the top of his class he is the first person to show up and the last person to leave he ha maintained a perfect score throughout the semester on all of his assignment there is no doubt this guy ha a bright future,train
10082,Celine Clayton,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,232,5,2,2,celine excels at every task she is given her metric remain in the top 5 of the whole company we receive regular positive feedback from her customer we appreciate the weekly goody she bakes and brings in she is a true asset,train
10081,Celine Clayton,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,270,4,2,2,celine your capacity for analysis and power of conviction is impressive the writing of your document is impeccable clear and precise your responsibility in the entrusted activity is worthy of recognition the creativity put into each of your work is very relevant,train
10080,Celine Clayton,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,323,4,2,2,celine clayton is an absolute joy to work with and be around she ha a can do attitude and everybody seems to enjoy her presence on top of this she performs at a higher level than anyone else in the office and can out compete anyone celine ha an extremely bright future here and will surely rise up in the rank fast,train
10079,Celine Clayton,"Category 9: 'Star' (High performance, High potential)",FALSE,TRUE,8,347,4,2,2,celine is one of the beat employee we have to date she come in with a positive attitude and that filter through into her work any time we have an issue she is quick to accept the criticism and improve in that particular area she stay after hour to ensure everything for the day is complete and we know she ha a bright future ahead of her,train
10067,Rachel Turner,"Category 9: 'Star' (High performance, High potential)",TRUE,TRUE,8,189,4,2,2,rachel turner ha given u a stellar performance we are very confident in her ability she ha exceeded our expectation the chance of her continuing her great performance is possible,train
10042,Alonso Gibson,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,294,4,2,2,alonso ha stood out since the beginning of his employment he excels in every project and certainly exceeds the expectation of upper management his work ethic is ideal for our office and other employee have learned to follow his example i see a successful future for him in our company,train
687,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,266,4,2,2,graysen seller is phenomenal whatever you bring to him he get it done and he get it done well if you give him a vague problem he think outside the box and come back with an ingenious solution the sky is the limit for this young man within our organization,train
665,Jamie Chandler,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,378,5,2,2,jamie is an absolutely astounding worker she consistently produce work that far exceeds our expectation and i do not have enough good thing to say about her she work very well with teammate and independently further more she ha proven her self capable of rapidly improving her self wherever possible she is an amazing worker and will only improve with more experience,train
685,Frederick Rogers,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,443,5,2,2,frederick is an absolute role model in the work force he consistently produce extremely high quality work that far exceeds the expectation of our organization he seldom make mistake and always learns from them if he doe additionally he is an extremely diligent learner and constantly seek to learn and improve him self not only doe he produce amazing work but he ha the potential to become even better a he gain more experience,train
