id,person_name,nine_box_category,feedback,adjusted,reviewed,label,feedback_len,num_of_sent,performance_class,potential_class,data_type
10183,Camille Hahn,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)","Camille has changed her preferences a lot,  when she started her classes they were unmatched,  now they have been deteriorating a lot. She has been a regular student for a long time,  she does not come to class on time and I have heard   complaints about her although nothing to worry much about",FALSE,FALSE,3,295,2,0,1,train
10182,Camille Hahn,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)","Camille does not put in the same level of effort as the rest of the team. On occasion, he has risen to the challenge, showing that he has the potential to work hard when needed - unfortunately, this does not translate to the every day workplace. I think he may be a bit lazy or unmotivated to perform the task.",FALSE,FALSE,3,310,3,0,1,train
10181,Camille Hahn,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)",Camille Hahn performance shows a lot of inconsistency. She didn't perform well on the given tasks and goals. There were times that she had a stellar performance. We believ that she has potential to do better in the future.,FALSE,FALSE,3,222,4,0,1,train
10157,Erin Harvey,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)",Erin Harvey is not developing as of yet. Her overall work ethic has been very inconsistent. This does not take away from what she can show. With the right development she can show what she is made of.,TRUE,TRUE,3,200,4,0,1,train
10141,Lexi Rogers,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)","Lexi seems to like being here, but is putting in the bare minimum. I want to see Lexi really push herself to excel and show her true passions! Allowing Lexi to explore different work options within out company may allow her to thrive. However, if Lexi does not step up to the plate, we may need to consider other options.",FALSE,TRUE,3,321,4,0,1,train
10139,Lexi Rogers,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)","Lexi shows potential to be able to perform consistently. During the period for this review, there have been multiple instances where Lexi does not meet an established expectation. Through coaching and extended time to complete an assigned task, Lexi has shown to be capable of completing assigned work. Moving forward, Lexi will need to perform consistently and in the initially established timeline to meet expectations. To do so, Lexi should establish a timeline for work completion and check in regularly to ensure adequate progress and consistency.",FALSE,FALSE,3,552,5,0,1,train
10138,Lexi Rogers,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)","Lexi's performance varied over the year. At times she met the requirements of her role, but such occasions were dwarfed by big mistakes made in her regular duties. Overall, her performance is perceived as low by the whole team, and her obvious lack of motivation has caused frustration on several occasions. Lexi may be able to recover from the state of low performance that she finds herself in. If Lexi manages to find the right motivation and persistence, she may deliver at a more reliable level, and this would greatly benefit the performance and mood of the whole team.",FALSE,FALSE,3,575,5,0,1,train
10130,Teagan Pate,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)","Teagan was lacking in many key areas while joining this team. He has tried to overcome some of them with some efforts. However, they are not enough so far in achieving required results. Needs to put more focus & determination to meet expectations.",TRUE,TRUE,3,247,4,0,1,train
10100,Peter Lloyd,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)","Peter seems like a laid back type of person. This company needs all employees to put maximum effort. Peter doesn't, and it't clear through his work. He has an impressive history of experiences, and has the talent to succeed at this position. Peter must focus on completing projects entirely, and on time.",FALSE,FALSE,3,304,5,0,1,train
10099,Peter Lloyd,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)","Peter has been underperforming this quarter. He seems distracted from his work, as if there may be something going on in his personal life. His skills indicate that he has promise, but he has not been exhibiting it lately. He does not contribute to group discussions often, but when he does, he has good ideas.",FALSE,FALSE,3,310,4,0,1,train
10098,Peter Lloyd,"Category 4: 'Inconsistent Player' (Low performance, Moderate potential)","Peter appears to be interested in work, but is unfortunately consistently lacking in showing initiative. Peter has failed to meet many deadlines and as such does not have a good reputation amongst his colleagues. With proper mentorship, Peter may discover more confidence in his competence of his role and learn to integrate more smoothly into his team. Peter needs to show improvement in the areas of earning trust and delivery.",FALSE,FALSE,3,429,4,0,1,train
